Gene	Function	Class	dN.dS	AlnLength	GeneAverage	Codon	GCProp	Immune
2968	LOC412855	Background	Background	0.04243	5064	49.9854545454545	1688	0.499854545454545	0
2969	LOC412858	Background	Background	0.13211	2352	51.47	784	0.5147	0
2970	LOC412859	Background	Background	0.10912	1362	52.5363636363636	454	0.525363636363636	0
2971	LOC412862	Background	Background	0.091	1515	42.5027272727273	505	0.425027272727273	0
2972	LOC412864	Background	Background	0.09613	477	36.27	159	0.3627	0
2973	LOC412866	Background	Background	0.02495	2637	39.8790909090909	879	0.398790909090909	0
2974	LOC412868	Background	Background	0.06133	855	34.0663636363636	285	0.340663636363636	0
2975	LOC412870	Background	Background	0.02187	333	31.5318181818182	111	0.315318181818182	0
2976	LOC412876	Background	Background	0.03819	1800	49.0854545454545	600	0.490854545454545	0
2977	LOC412878	Background	Background	0.09923	4293	51.6118181818182	1431	0.516118181818182	0
2978	LOC412880	Background	Background	0.06508	1740	36.3545454545455	580	0.363545454545455	0
2979	LOC412883	Background	Background	0.02587	1230	52.5572727272727	410	0.525572727272727	0
2980	LOC412885	Background	Background	0.02616	930	49.4618181818182	310	0.494618181818182	0
2981	LOC412888	Background	Background	0.0347	2667	52.4045454545455	889	0.524045454545455	0
2982	LOC412889	Background	Background	0.08536	1218	37.1327272727273	406	0.371327272727273	0
2983	LOC412896	Background	Background	0.01462	789	51.6072727272727	263	0.516072727272727	0
2984	LOC412897	Background	Background	0.0624	1353	52.0054545454545	451	0.520054545454545	0
2985	LOC412898	Background	Background	0.08322	900	39.05	300	0.3905	0
2986	LOC412907	Background	Background	0.03191	1110	54.3745454545455	370	0.543745454545455	0
2987	LOC412913	Background	Background	0.07553	633	33.62	211	0.3362	0
2988	LOC412916	Background	Background	0.02788	1077	52.0627272727273	359	0.520627272727273	0
2989	LOC412917	Background	Background	0.09115	1437	50.5727272727273	479	0.505727272727273	0
2990	LOC412919	Background	Background	0.06801	774	38.0427272727273	258	0.380427272727273	0
2991	LOC412924	Background	Background	0.03285	1752	39.8663636363636	584	0.398663636363636	0
2992	LOC412926	Background	Background	0.03358	897	52.0527272727273	299	0.520527272727273	0
2993	LOC412927	Background	Background	0.10278	1665	47.23	555	0.4723	0
2994	LOC412928	Background	Background	0.02779	1014	37.5918181818182	338	0.375918181818182	0
2995	LOC412929	Background	Background	0.25146	621	40.8136363636364	207	0.408136363636364	0
2996	LOC412931	Background	Background	0.05664	1515	35.0327272727273	505	0.350327272727273	0
2997	LOC412932	Background	Background	0.02528	1191	38.0036363636364	397	0.380036363636364	0
2998	LOC412933	Background	Background	0.08774	1005	38.2363636363636	335	0.382363636363636	0
2999	LOC412941	Background	Background	0.08074	1908	42.1	636	0.421	0
3000	LOC412943	Background	Background	0.10483	2043	37.1263636363636	681	0.371263636363636	0
3001	LOC412944	Background	Background	0.07512	3366	37.3581818181818	1122	0.373581818181818	0
3002	LOC412949	Background	Background	0.0521	1338	47.0790909090909	446	0.470790909090909	0
3003	LOC412950	Background	Background	0.13512	1791	33.3745454545455	597	0.333745454545455	0
3004	LOC412954	Background	Background	0.08504	426	31.9036363636364	142	0.319036363636364	0
3005	LOC412955	Background	Background	0.04324	1389	59.8272727272727	463	0.598272727272727	0
3006	LOC412956	Background	Background	0.00991	1029	56.03	343	0.5603	0
3007	LOC412959	Background	Background	0.06459	135	35.6890909090909	45	0.356890909090909	0
3008	LOC412965	Background	Background	0.05899	1374	51.3163636363636	458	0.513163636363636	0
3009	LOC412966	Background	Background	0.02034	687	43.1772727272727	229	0.431772727272727	0
3010	LOC412972	Background	Background	0.03289	1023	36.5054545454545	341	0.365054545454545	0
3011	LOC412975	Background	Background	0.06438	1470	37.6690909090909	490	0.376690909090909	0
3012	LOC412976	Background	Background	0.05727	1503	48.0790909090909	501	0.480790909090909	0
3013	LOC412979	Background	Background	0.05352	1005	38.4181818181818	335	0.384181818181818	0
3014	LOC412984	Background	Background	0.19683	1575	34.13	525	0.3413	0
3015	LOC412985	Background	Background	0.10372	1503	36.0563636363636	501	0.360563636363636	0
3016	LOC412986	Background	Background	0.12942	1389	43.3790909090909	463	0.433790909090909	0
3017	LOC412997	Background	Background	0.04966	1608	43.3809090909091	536	0.433809090909091	0
3018	LOC413000	Non-Canon Immune	Non-Canon	0.07351	1383	40.6481818181818	461	0.406481818181818	1
3019	LOC413001	Background	Background	0.07968	2373	35.9272727272727	791	0.359272727272727	0
3020	LOC413005	Background	Background	0.06073	954	49.7136363636364	318	0.497136363636364	0
3021	LOC413006	Background	Background	0.01718	1065	41.1281818181818	355	0.411281818181818	0
3022	LOC413011	Background	Background	0.05429	1452	35.9509090909091	484	0.359509090909091	0
3023	LOC413012	Background	Background	0.05772	1524	39.6136363636364	508	0.396136363636364	0
3024	LOC413014	Background	Background	0.2685	327	42.0072727272727	109	0.420072727272727	0
3025	LOC413018	Background	Background	0.06074	2448	33.7309090909091	816	0.337309090909091	0
3026	LOC413020	Background	Background	0.04899	990	50.2563636363636	330	0.502563636363636	0
3027	LOC413024	Background	Background	0.14179	1497	48.7709090909091	499	0.487709090909091	0
3028	LOC413025	Effector	Canon Immune	0.06704	3285	48.3745454545455	1095	0.483745454545455	1
3029	LOC413029	Background	Background	0.0432	1839	48.8954545454545	613	0.488954545454545	0
3030	LOC413030	Background	Background	0.05216	906	41	302	0.41	0
3031	LOC413032	Background	Background	0.01558	2982	44.6345454545455	994	0.446345454545455	0
3032	LOC413034	Background	Background	0.02127	2178	49.9127272727273	726	0.499127272727273	0
3033	LOC413036	Background	Background	0.06742	10575	37.7972727272727	3525	0.377972727272727	0
3034	LOC413040	Background	Background	0.03959	642	56.0318181818182	214	0.560318181818182	0
3035	LOC413043	Background	Background	0.22986	1557	43.65	519	0.4365	0
3036	LOC413046	Background	Background	0.08869	2145	34.2563636363636	715	0.342563636363636	0
3037	LOC413052	Background	Background	0.06279	3519	49.5163636363636	1173	0.495163636363636	0
3038	LOC413053	Background	Background	0.03294	990	41.1754545454545	330	0.411754545454545	0
3039	LOC413054	Effector	Canon Immune	0.0486	3354	51.5254545454545	1118	0.515254545454545	1
3040	LOC413055	Background	Background	0.10083	1797	34.1890909090909	599	0.341890909090909	0
3041	LOC413063	Background	Background	0.02514	2493	37.72	831	0.3772	0
3042	LOC413064	Background	Background	0.05045	2112	35.7745454545455	704	0.357745454545455	0
3043	LOC413065	Background	Background	0.09848	666	35.9963636363636	222	0.359963636363636	0
3044	LOC413068	Background	Background	0.05219	906	46.1263636363636	302	0.461263636363636	0
3045	LOC413069	Background	Background	0.08347	1620	37.3345454545455	540	0.373345454545455	0
3046	LOC413071	Background	Background	0.08332	2736	52.4681818181818	912	0.524681818181818	0
3047	LOC413074	Background	Background	0.06388	3537	36.97	1179	0.3697	0
3048	LOC413078	Background	Background	0.05886	966	31.0845454545455	322	0.310845454545455	0
3049	LOC413080	Background	Background	0.07433	1428	36.9809090909091	476	0.369809090909091	0
3050	LOC413081	Background	Background	0.02739	1845	41.8136363636364	615	0.418136363636364	0
3051	LOC413086	Background	Background	0.11818	2001	47.9718181818182	667	0.479718181818182	0
3052	LOC413087	Background	Background	0.09739	1683	40.6136363636364	561	0.406136363636364	0
3053	LOC413089	Background	Background	0.11394	1224	38.1990909090909	408	0.381990909090909	0
3054	LOC413096	Background	Background	0.08011	3159	39.2754545454545	1053	0.392754545454545	0
3055	LOC413099	Background	Background	0.09968	3063	38.2890909090909	1021	0.382890909090909	0
3056	LOC413103	Background	Background	0.02671	1074	45.3681818181818	358	0.453681818181818	0
3057	LOC413106	Non-Canon Immune	Non-Canon	0.14464	1527	49.5618181818182	509	0.495618181818182	1
3058	LOC413110	Background	Background	0.00681	630	36.9709090909091	210	0.369709090909091	0
3059	LOC413113	Background	Background	0.10421	1008	55.5645454545455	336	0.555645454545455	0
3060	LOC413117	Non-Canon Immune	Non-Canon	0.14886	1362	46.5754545454545	454	0.465754545454545	1
3061	LOC413119	Background	Background	0.13004	1644	47.5445454545455	548	0.475445454545455	0
3062	LOC413120	Background	Background	0.10738	819	36.3863636363636	273	0.363863636363636	0
3063	LOC413121	Background	Background	0.13634	615	33.3627272727273	205	0.333627272727273	0
3064	LOC413123	Background	Background	0.04504	3093	39.1163636363636	1031	0.391163636363636	0
3065	LOC413125	Non-Canon Immune	Non-Canon	0.05372	420	59.1781818181818	140	0.591781818181818	1
3066	LOC413126	Signalling	Canon Immune	0.0199	2544	38.2027272727273	848	0.382027272727273	1
3067	LOC413128	Non-Canon Immune	Non-Canon	0.10071	1854	50.4890909090909	618	0.504890909090909	1
3068	LOC413129	Background	Background	0.07243	1935	36.1563636363636	645	0.361563636363636	0
3069	LOC413132	Background	Background	0.07602	1122	37.3927272727273	374	0.373927272727273	0
3070	LOC413133	Background	Background	0.1027	996	44.5236363636364	332	0.445236363636364	0
3071	LOC413134	Background	Background	0.04281	1638	53.8027272727273	546	0.538027272727273	0
3072	LOC413138	Background	Background	0.01718	3090	38.3981818181818	1030	0.383981818181818	0
3073	LOC413139	Background	Background	0.129	1290	33.5381818181818	430	0.335381818181818	0
3074	LOC413141	Background	Background	0.14561	1578	48.4081818181818	526	0.484081818181818	0
3075	LOC413142	Background	Background	0.05774	669	37.6945454545455	223	0.376945454545455	0
3076	LOC413144	Background	Background	0.10147	1110	36.2981818181818	370	0.362981818181818	0
3077	LOC413145	Background	Background	0.01879	855	39.5318181818182	285	0.395318181818182	0
3078	LOC413146	Background	Background	0.01834	3297	33.91	1099	0.3391	0
3079	LOC413147	Background	Background	0.03666	1140	37.6727272727273	380	0.376727272727273	0
3080	LOC413152	Background	Background	0.06913	3111	42.9690909090909	1037	0.429690909090909	0
3081	LOC413153	Signalling	Canon Immune	0.06601	1272	52.2509090909091	424	0.522509090909091	1
3082	LOC413154	Background	Background	0.02692	1962	32.7872727272727	654	0.327872727272727	0
3083	LOC413165	Background	Background	0.06859	675	30.17	225	0.3017	0
3084	LOC413166	Background	Background	0.13018	1098	32.4972727272727	366	0.324972727272727	0
3085	LOC413167	Background	Background	0.0731	2415	38.6481818181818	805	0.386481818181818	0
3086	LOC413169	Background	Background	0.11142	1458	40.0481818181818	486	0.400481818181818	0
3087	LOC413170	Background	Background	0.07396	3603	46.0736363636364	1201	0.460736363636364	0
3088	LOC413171	Background	Background	0.02361	6363	45.8590909090909	2121	0.458590909090909	0
3089	LOC413173	Background	Background	0.00704	909	37.59	303	0.3759	0
3090	LOC413179	Background	Background	0.01823	681	39.7936363636364	227	0.397936363636364	0
3091	LOC413181	Background	Background	0.02835	975	35.8981818181818	325	0.358981818181818	0
3092	LOC413183	Background	Background	0.09711	813	57.6663636363636	271	0.576663636363636	0
3093	LOC413184	Background	Background	0.08694	969	33.9972727272727	323	0.339972727272727	0
3094	LOC413185	Background	Background	0.19318	1728	47.0336363636364	576	0.470336363636364	0
3095	LOC413186	Background	Background	0.18719	366	46.6454545454545	122	0.466454545454545	0
3096	LOC413189	Background	Background	0.08521	921	35.1981818181818	307	0.351981818181818	0
3097	LOC413190	Background	Background	0.11021	1737	51.0690909090909	579	0.510690909090909	0
3098	LOC413192	Background	Background	0.08259	1089	36.7563636363636	363	0.367563636363636	0
3099	LOC413194	Signalling	Canon Immune	0.15231	963	31.5581818181818	321	0.315581818181818	1
3100	LOC413195	Background	Background	0.07806	4500	34.0154545454545	1500	0.340154545454545	0
3101	LOC413196	Background	Background	0.04116	747	32.7136363636364	249	0.327136363636364	0
3102	LOC413197	Background	Background	0.04682	966	45.9518181818182	322	0.459518181818182	0
3103	LOC413200	Background	Background	0.04514	2250	49.6763636363636	750	0.496763636363636	0
3104	LOC413204	Background	Background	0.05325	852	47.1718181818182	284	0.471718181818182	0
3105	LOC413205	Background	Background	0.02237	549	43.9981818181818	183	0.439981818181818	0
3106	LOC413207	Background	Background	0.07697	609	51.8890909090909	203	0.518890909090909	0
3107	LOC413208	Background	Background	0.07736	1443	44.5972727272727	481	0.445972727272727	0
3108	LOC413209	Background	Background	0.05033	1599	44.5227272727273	533	0.445227272727273	0
3109	LOC413222	Background	Background	0.06877	1701	38.9018181818182	567	0.389018181818182	0
3110	LOC413223	Background	Background	0.04833	3078	39.5072727272727	1026	0.395072727272727	0
3111	LOC413224	Background	Background	0.11596	2196	51.8081818181818	732	0.518081818181818	0
3112	LOC413228	Background	Background	0.06395	1476	36.6781818181818	492	0.366781818181818	0
3113	LOC413233	Background	Background	0.11733	1746	37.68	582	0.3768	0
3114	LOC413239	Background	Background	0.02566	1110	36.9218181818182	370	0.369218181818182	0
3115	LOC413240	Background	Background	0.01602	714	36.03	238	0.3603	0
3116	LOC413242	Background	Background	0.01668	2517	50.4972727272727	839	0.504972727272727	0
3117	LOC413244	Background	Background	0.02581	924	35.9209090909091	308	0.359209090909091	0
3118	LOC413246	Background	Background	0.09362	552	49.0609090909091	184	0.490609090909091	0
3119	LOC413248	Background	Background	0.07118	2913	46.5145454545455	971	0.465145454545455	0
3120	LOC413250	Background	Background	0.05204	1608	40.1390909090909	536	0.401390909090909	0
3121	LOC413252	Background	Background	0.01867	1881	41.1145454545455	627	0.411145454545455	0
3122	LOC413253	Background	Background	0.05122	687	39.4209090909091	229	0.394209090909091	0
3123	LOC413255	Background	Background	0.06287	744	32.4654545454545	248	0.324654545454545	0
3124	LOC413259	Background	Background	0.04036	1446	52.9472727272727	482	0.529472727272727	0
3125	LOC413265	Background	Background	0.02391	1905	47.0281818181818	635	0.470281818181818	0
3126	LOC413266	Background	Background	0.03815	1059	46.3836363636364	353	0.463836363636364	0
3127	LOC413267	Background	Background	0.15293	2247	41.2181818181818	749	0.412181818181818	0
3128	LOC413270	Background	Background	0.09157	1929	52.6609090909091	643	0.526609090909091	0
3129	LOC413271	Background	Background	0.10712	1026	43.6390909090909	342	0.436390909090909	0
3130	LOC413274	Background	Background	0.07911	1851	44.7136363636364	617	0.447136363636364	0
3131	LOC413275	Background	Background	0.05505	741	38.9881818181818	247	0.389881818181818	0
3132	LOC413278	Background	Background	0.04533	1182	36.9627272727273	394	0.369627272727273	0
3133	LOC413279	Background	Background	0.05741	858	43.9281818181818	286	0.439281818181818	0
3134	LOC413280	Background	Background	0.08027	681	38.4054545454545	227	0.384054545454545	0
3135	LOC413285	Background	Background	0.072	453	48.2436363636364	151	0.482436363636364	0
3136	LOC413286	Background	Background	0.21365	825	48.9263636363636	275	0.489263636363636	0
3137	LOC413288	Background	Background	0.04478	2454	42.0063636363636	818	0.420063636363636	0
3138	LOC413293	Background	Background	0.01631	543	39.5590909090909	181	0.395590909090909	0
3139	LOC413296	Background	Background	0.0074	789	40.0390909090909	263	0.400390909090909	0
3140	LOC413297	Background	Background	0.04398	954	35.0581818181818	318	0.350581818181818	0
3141	LOC413299	Background	Background	0.13923	1080	41.8763636363636	360	0.418763636363636	0
3142	LOC413303	Background	Background	0.03164	498	40.8909090909091	166	0.408909090909091	0
3143	LOC413305	Background	Background	0.16364	1353	35.6236363636364	451	0.356236363636364	0
3144	LOC413309	Background	Background	0.07469	753	39.3945454545455	251	0.393945454545455	0
3145	LOC413310	Background	Background	0.07297	7149	43.7518181818182	2383	0.437518181818182	0
