Gene	AlnLength	Codon	Function	dN.dS	GCProp	All_Advanced_Eusocial	All_Social	All_Solitary	Apis	Social_Corbiculates	Habropoda	Lasioglossum	Megachilidae	Melipona	Dufourea	Ceratina
LOC412393	795	265	NA	0.09348	0.335727272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412396	357	119	NA	0.13782	0.370018181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412397	1674	558	NA	0.04444	0.354890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412398	1383	461	NA	0.08643	0.3643	1	1	1	1	1	1	1	8.19999251868486e-11	1	1	1
LOC412399	1038	346	NA	0.0586	0.422581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412401	2247	749	NA	0.09282	0.457054545454545	1	1	1	1	1	1	1	1	7.12730381388541e-31	1	1
LOC412406	4779	1593	NA	0.04571	0.386590909090909	1	1	1	1	1	0.155601204317975	1	1	1	1	1
LOC412407	729	243	NA	0.08545	0.360136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412408	2817	939	NA	0.05407	0.332027272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412409	1365	455	NA	0.05803	0.355854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412410	1545	515	NA	0.10111	0.3085	1	1	1	1	1	1	1	1	1	1	1
LOC412412	1305	435	NA	0.01834	0.348654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412414	1119	373	NA	0.05159	0.388345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412416	1404	468	NA	0.13883	0.361363636363636	1	1	1	1	1	1	0.13993900072618	1	1	1	1
LOC412419	1362	454	NA	0.01849	0.392	1	1	1	1	1	1	1	1	1	1	1
LOC412422	4461	1487	NA	0.06794	0.464927272727273	1	1	1	0.00361175618005598	0.00140229283606826	1	1	1	1	1	1
LOC412423	1530	510	NA	0.03004	0.335590909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412430	1524	508	NA	0.12678	0.343345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412431	1311	437	NA	0.13235	0.297972727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412435	1311	437	NA	0.06525	0.3359	1	1	1	1	1	2.70646568220754e-05	1	1	1	1	1
LOC412439	1164	388	NA	0.04877	0.478209090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412443	354	118	NA	0.09456	0.337436363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412445	603	201	NA	0.1007	0.349909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412446	2457	819	NA	0.07512	0.332954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412449	312	104	NA	0.0197	0.299845454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412451	1275	425	NA	0.05625	0.359072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412452	726	242	NA	0.01928	0.381290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412453	1098	366	NA	0.17525	0.359645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412456	2148	716	NA	0.02468	0.360081818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412457	1449	483	NA	0.0468	0.3494	1	1	1	1	1	1	1	1	1	1	1
LOC412459	1377	459	NA	0.03911	0.384827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412460	1014	338	NA	0.114	0.333872727272727	1	1	1	1	1	1	0.989266022629963	1	1	1	1
LOC412464	3627	1209	NA	0.15105	0.370427272727273	1	1	1	1	1	1	0.0319362954698011	1	1	1	1
LOC412467	1554	518	NA	0.05988	0.360409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412468	2664	888	NA	0.02875	0.409563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412470	1470	490	NA	0.06176	0.477918181818182	1	1	1	1	1	1	1	1	1.28465784869838e-15	1	1
LOC412471	1428	476	NA	0.02481	0.391781818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412472	1803	601	NA	0.07865	0.374927272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412473	789	263	NA	0.12957	0.333445454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412475	906	302	NA	0.06547	0.526581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412478	1029	343	NA	0.01366	0.385545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412481	1122	374	NA	0.0224	0.383654545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412487	927	309	NA	0.02786	0.342745454545455	1	1	1	1	1	1	1	1	1.68627325246005e-07	1	1
LOC412488	843	281	NA	0.08344	0.331718181818182	1	1	1	1	1	1	1.01443628420108e-05	1	1	1	1
LOC412491	1206	402	NA	0.13652	0.380054545454545	1	1	1	1	1	0.0201333919241153	1	1	1	1	1
LOC412495	1803	601	NA	0.0437	0.382645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412504	699	233	NA	0.04131	0.371954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412505	1809	603	NA	0.0604	0.346554545454545	1	1	1	1	NA	1	1	1.40026892945223e-09	0.766460138733947	1	1
LOC412506	2262	754	NA	0.06034	0.370136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412508	6636	2212	NA	0.05199	0.398690909090909	1	1	1	1	1	1	1	1	1	1	2.34534897058095e-15
LOC412510	2364	788	NA	0.14648	0.312827272727273	1	1	1	1	1	1	0.000155495548778357	1	1	1	0.406581142434774
LOC412511	1398	466	NA	0.11231	0.378590909090909	1	1	1	1	1	1	1	1	0.000460291748987106	1	1
LOC412513	1659	553	NA	0.05512	0.356390909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412516	1971	657	NA	0.05434	0.320136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412523	504	168	NA	0.02197	0.353890909090909	1	1	1	1	1	1	0.208105187687576	1	1	1	1
LOC412526	1056	352	NA	0.05302	0.370527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412528	1161	387	NA	0.03256	0.443890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412529	1836	612	NA	0.0349	0.381172727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412531	1545	515	NA	0.03489	0.334163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412536	1077	359	Signalling	0.18645	0.297781818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412540	1314	438	NA	0.08684	0.502572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412541	1899	633	NA	0.05171	0.498163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412544	6903	2301	NA	0.03739	0.393681818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412545	1101	367	NA	0.08259	0.295445454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412547	390	130	NA	0.0049	0.363409090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412548	951	317	NA	0.07613	0.3729	1	1	1	1	1	1	1	1	1	1	1
LOC412549	540	180	NA	0.09684	0.339572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412552	486	162	NA	0.0078	0.407954545454545	1	1	1	1	NA	1	1	1	4.01215055032583e-07	1	1
LOC412554	645	215	NA	0.08206	0.398454545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412557	792	264	NA	0.13748	0.395427272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412560	1116	372	NA	0.01306	0.356954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412563	1188	396	NA	0.10845	0.330581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412564	2733	911	NA	0.05482	0.332763636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412573	1410	470	NA	0.0719	0.321990909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412574	2904	968	NA	0.04566	0.366263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412578	522	174	NA	0.02522	0.374436363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412580	1494	498	NA	0.07343	0.349518181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412584	1911	637	NA	0.04984	0.329763636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412588	1509	503	NA	0.01129	0.387927272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412589	1014	338	NA	0.25573	0.322209090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412591	549	183	NA	0.0831	0.466309090909091	1	1	1	1	NA	1	1	1	5.07273460476264e-07	1	1
LOC412593	3414	1138	NA	0.01829	0.370545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412596	1539	513	NA	0.07135	0.379754545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412598	1206	402	NA	0.08437	0.363109090909091	1	1	0.0192388566641437	1	1	1	1	1	1	1	1
LOC412599	990	330	NA	0.02188	0.339854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412601	1062	354	NA	0.01804	0.498209090909091	1	1	1	0.870312668173565	1	1	1	1	1	1	1
LOC412606	2025	675	NA	0.17973	0.305909090909091	1	1	1	1	1	1	0.758447900435781	1	1	1	0.376969889455712
LOC412607	3027	1009	NA	0.09047	0.366918181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412608	1275	425	NA	0.02634	0.365345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412611	1401	467	NA	0.13704	0.302045454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412612	1230	410	NA	0.05078	0.419154545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412613	960	320	NA	0.04633	0.375290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412616	687	229	NA	0.05328	0.364572727272727	1	1	1	1	1	1	2.08684277745664e-06	1	1	1	1
LOC412617	1554	518	NA	0.04288	0.397745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412619	1539	513	NA	0.0211	0.384609090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412620	1236	412	NA	0.06098	0.337227272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412623	3138	1046	NA	0.0435	0.418418181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412624	1932	644	NA	0.08464	0.334272727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412629	1905	635	NA	0.06792	0.3647	1	1	1	1	1	1	1	1	1	1	1
LOC412630	1452	484	Receptor	0.19078	0.4051	1	1	1	1	1	1	1	1	1	1	1
LOC412635	1479	493	NA	0.08933	0.344818181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412636	948	316	NA	0.06063	0.354618181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412637	1782	594	NA	0.13301	0.3796	1	1	1	1	1	1	1	1	1	1	1
LOC412638	3273	1091	NA	0.10131	0.337636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412641	2232	744	NA	0.13793	0.391636363636364	1	1	1	1	1	1	0.950217210734105	1	1	1	1
LOC412642	651	217	NA	0.01621	0.347445454545455	1	1	1	1	1	1	1	1	6.02500752658573e-14	1	1
LOC412643	3402	1134	NA	0.07835	0.390763636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412644	696	232	NA	0.06866	0.326290909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412646	1416	472	NA	0.1422	0.463790909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412647	1071	357	Signalling	0.00924	0.461936363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412650	3879	1293	NA	0.07427	0.388181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412655	2397	799	NA	0.13361	0.442136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412661	870	290	NA	0.03663	0.356018181818182	1	1	1	1	1	1	1	1	9.49281813390739e-07	1	1
LOC412662	2325	775	NA	0.06019	0.373690909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412663	7905	2635	NA	0.06739	0.472718181818182	1	1	1	1	1	0.781394835264045	1	1	1	1	1
LOC412665	1032	344	NA	0.01075	0.403709090909091	1	1	1	1	1	1	5.65467849475606e-11	1	1	1	1
LOC412667	1767	589	NA	0.08829	0.512263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412670	1095	365	NA	0.12516	0.400909090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412674	669	223	NA	0.12212	0.363636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412675	936	312	NA	0.14437	0.352372727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412676	4248	1416	NA	0.04369	0.3715	1	1	1	1	1	1	1	1	1	1	1
LOC412678	915	305	NA	0.11793	0.344072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412679	1416	472	NA	0.0983	0.348481818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412681	2493	831	NA	0.04081	0.398581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412687	1431	477	Signalling	0.04384	0.375145454545455	1	1	1	1	1	0.038561620139166	1	1	1	1	1
LOC412690	942	314	NA	0.08398	0.3783	1	1	1	1	1	1	0.0223753487325575	1	1	1	1
LOC412694	597	199	NA	0.13188	0.382836363636364	5.78007768727623e-09	1	1	0.976155063307664	NA	1	1	1	0.014641445343757	1	1
LOC412696	828	276	NA	0.04553	0.339490909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412700	2205	735	NA	0.01974	0.351463636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412701	11265	3755	NA	0.04847	0.4252	1	1	1	1	1	1	0.112383004535341	1	1	0.00124521526674806	1
LOC412705	681	227	NA	0.01455	0.347609090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412707	1272	424	NA	0.04794	0.3763	1	1	1	1	1	1	1	1	1	1	1
LOC412708	639	213	NA	0.12543	0.320827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412710	399	133	NA	0.00987	0.338345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412711	2019	673	NA	0.01635	0.372327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412712	1713	571	NA	0.02449	0.344327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412714	1053	351	NA	0.02196	0.460227272727273	1	1	1	1	1	1	1	1	4.57209069660087e-19	1	1
LOC412721	3711	1237	NA	0.04158	0.361336363636364	1	1	1	1	1	1	1	1	1	0.000489187294604428	1
LOC412722	1488	496	NA	0.01986	0.3987	1	1	1	1	1	1	1	1	0.377017293308905	1	1
LOC412727	1794	598	NA	0.08183	0.356545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412728	1776	592	NA	0.03976	0.324272727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412734	1557	519	NA	0.06699	0.332690909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412735	630	210	NA	0.05649	0.4658	1	1	1	1	1	1	1	1	1	1	1
LOC412739	3630	1210	NA	0.08215	0.485372727272727	1	1	1	1	1	0.785603602155751	1	1	1	2.127659331508e-05	0.777604250396192
LOC412741	3285	1095	NA	0.07383	0.364381818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412742	2892	964	NA	0.0062	0.411645454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412744	969	323	NA	0.02743	0.384636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412745	2553	851	NA	0.10887	0.310009090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412746	4686	1562	NA	0.06667	0.3519	1	1	1	1	1	1	1	1	1	1	1
LOC412748	1416	472	NA	0.0689	0.454036363636364	1	1	1	1	1	1	4.30955719180604e-13	1	1	1	1
LOC412749	1809	603	NA	0.05834	0.333336363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412750	2925	975	NA	0.04329	0.350254545454545	1	1	1	0.742167733767031	1	1	1	1	0.221113849008818	1	1
LOC412751	1434	478	NA	0.0288	0.361354545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412755	1278	426	NA	0.04069	0.355327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412762	1329	443	NA	0.03609	0.442445454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412764	1224	408	NA	0.07046	0.4983	1	1	1	1	1	0.00356128293898103	1	1	1	1	1
LOC412767	306	102	NA	0.04612	0.4373	1	1	1	0.181039250501934	1	1	1	1	1	1	1
LOC412769	378	126	NA	0.1546	0.446363636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412770	1302	434	NA	0.06606	0.441981818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412774	3585	1195	Effector	0.14143	0.496863636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412775	11538	3846	NA	0.10264	0.496045454545455	1	1	1	1	1	0.186748710016693	0.0214108716314667	1	0.118749712289906	1	1
LOC412778	5874	1958	NA	0.06558	0.492263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412782	1149	383	NA	0.07954	0.357072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412784	1371	457	NA	0.06964	0.350963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412787	1320	440	NA	0.08682	0.386445454545455	1	1	1	0.00172297659284421	1	1	1	1	1	1	1
LOC412788	1527	509	Receptor	0.18539	0.414309090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412795	3132	1044	NA	0.03775	0.492163636363636	1	1	1	1	1	1	1	1.08313959808065e-05	1	1	1
LOC412799	1497	499	NA	0.02314	0.408154545454545	1	1	1	1	1	1	1	1	2.16342014020062e-17	1	1
LOC412804	1356	452	NA	0.05538	0.352854545454545	1	1	1	1	1	1	1	1	1	0.0012586366270636	1
LOC412806	393	131	NA	0.08992	0.337045454545455	1	1	1	1	1	0.0178123383423052	1	1	1	1	1
LOC412810	2475	825	Signalling	0.14319	0.456718181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412815	7092	2364	NA	0.14123	0.425418181818182	1	1	1	1	1	0.00266711360662193	0.0223739548320831	1	1	1	1
LOC412816	813	271	Signalling	0.04381	0.378636363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412817	2964	988	NA	0.11107	0.360572727272727	1	1	1	1	1	1	0.00287794734911176	1	1	1	1
LOC412823	2358	786	NA	0.03789	0.338427272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412824	870	290	NA	0.02307	0.407945454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412825	9633	3211	Effector	0.02062	0.507227272727273	1	1	1	1	1	0.00286948149284743	6.08630629674954e-10	1	1	1	1
LOC412832	3486	1162	NA	0.09597	0.313509090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412834	2802	934	NA	0.13297	0.346118181818182	1	1	1	1	1	1.90432394072161e-07	1	1	1	1	1
LOC412835	NA	NA	NA	NA	NA	1	1	1	1	NA	1	1	1	1	1	1
LOC412837	945	315	NA	0.11727	0.454827272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412838	2613	871	NA	0.02054	0.489609090909091	1	1	1	1	1	1	1	1	1	1	1
LOC412842	1527	509	NA	0.03481	0.465254545454545	1	1	1	1	1	1	1	1	8.77253745285808e-22	1	1
LOC412843	1698	566	NA	0.09116	0.474027272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412850	2460	820	NA	0.07949	0.364845454545455	1	1	1	1	1	1	1	1	1.85824740960202e-17	1	1
LOC412851	942	314	NA	0.10141	0.317209090909091	1	1	1	1	1	1	1	1	0.0962450287493559	1	1
LOC412853	2361	787	NA	0.02986	0.534090909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412855	5064	1688	NA	0.04243	0.499854545454545	1	1	1	1	1	1	4.15468603059504e-07	1	3.67768642680628e-19	1	1
LOC412858	2352	784	NA	0.13211	0.5147	1	1	1	1	1	1	8.92197469280601e-07	1	1.55286104865978e-11	1	1
LOC412859	1362	454	NA	0.10912	0.525363636363636	3.77750027567655e-05	1	1	1	1	1	1.34620500494046e-05	1	1.88590616605705e-07	1	1
LOC412862	1515	505	NA	0.091	0.425027272727273	1	1	1	1	1	0.000531207965544356	1	1	1	1	1
LOC412864	477	159	NA	0.09613	0.3627	1	1	1	1	1	1	1	1	1	1	1
LOC412866	2637	879	NA	0.02495	0.398790909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412868	855	285	NA	0.06133	0.340663636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412870	333	111	NA	0.02187	0.315318181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412876	1800	600	NA	0.03819	0.490854545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412878	4293	1431	NA	0.09923	0.516118181818182	1	1	1	1	1	1	1	1	1	0.179640153535784	1
LOC412880	1740	580	NA	0.06508	0.363545454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412883	1230	410	NA	0.02587	0.525572727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412885	930	310	NA	0.02616	0.494618181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412888	2667	889	NA	0.0347	0.524045454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412889	1218	406	NA	0.08536	0.371327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412896	789	263	NA	0.01462	0.516072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412897	1353	451	NA	0.0624	0.520054545454545	1	1	1	1	1	1	2.67349034275754e-07	1	2.06699597124463e-14	1	1
LOC412898	900	300	NA	0.08322	0.3905	1	1	1	1	1	1	1	1	1	1	1
LOC412907	1110	370	NA	0.03191	0.543745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412913	633	211	NA	0.07553	0.3362	1	1	1	1	1	1	1	1	1	1	1
LOC412916	1077	359	NA	0.02788	0.520627272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412917	1437	479	NA	0.09115	0.505727272727273	1	1	1	1	1	0.920905605512194	1	1	1	1	1
LOC412919	774	258	NA	0.06801	0.380427272727273	1	1	1	1	1	1	4.09580168295934e-14	1	1	1	1
LOC412924	1752	584	NA	0.03285	0.398663636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412926	897	299	NA	0.03358	0.520527272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412927	1665	555	NA	0.10278	0.4723	1	1	1	1	1	1	1	1	1	1	1
LOC412928	1014	338	NA	0.02779	0.375918181818182	1	1	1	1	1	1	1	1	1	1	1
LOC412929	621	207	NA	0.25146	0.408136363636364	1	1	1	1	1	1	1	1	1.29506178306648e-07	0.00415953677178305	1
LOC412931	1515	505	NA	0.05664	0.350327272727273	1	1	1	1	1	1	1	1	1	1	1
LOC412932	1191	397	NA	0.02528	0.380036363636364	1	1	1	1	1	1	1	1	1	1	1
LOC412933	1005	335	NA	0.08774	0.382363636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412941	1908	636	NA	0.08074	0.421	1	1	1	1	1	1	1	1	1	1	1
LOC412943	2043	681	NA	0.10483	0.371263636363636	1	1	1	1	1	1	1	0.700636998295548	1	1	1
LOC412944	3366	1122	NA	0.07512	0.373581818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412949	1338	446	NA	0.0521	0.470790909090909	1	1	1	1	1	1	1	1	0.0573262740098253	1	1
LOC412950	1791	597	NA	0.13512	0.333745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC412954	426	142	NA	0.08504	0.319036363636364	1	1	1	1	1	1	1	1	0.464224330615298	1	1
LOC412955	1389	463	NA	0.04324	0.598272727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412956	1029	343	NA	0.00991	0.5603	1	1	1	1	NA	1	1	1	2.79754008563648e-11	1	1
LOC412959	135	45	NA	0.06459	0.356890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412965	1374	458	NA	0.05899	0.513163636363636	1	1	1	0.119740462247137	1	3.8935416651799e-05	1	1	1	1	1
LOC412966	687	229	NA	0.02034	0.431772727272727	1	1	1	1	1	1	1	1	1	1	1
LOC412972	1023	341	NA	0.03289	0.365054545454545	1	1	1	1	1	1	1	1	1	1	1
LOC412975	1470	490	NA	0.06438	0.376690909090909	1	1	1	1	1	1	0.286502974054271	1	1	1	1
LOC412976	1503	501	NA	0.05727	0.480790909090909	1	1	1	1	1	1	1	1	3.1277313888766e-13	1	1
LOC412979	1005	335	NA	0.05352	0.384181818181818	1	1	1	1	1	1	1	1	1	1	1
LOC412984	1575	525	NA	0.19683	0.3413	1	1	1	1	1	1	0.284183674421761	1	0.396737291976208	1	1
LOC412985	1503	501	NA	0.10372	0.360563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC412986	1389	463	NA	0.12942	0.433790909090909	1	1	1	1	1	1	1	1	1	1	1
LOC412997	1608	536	NA	0.04966	0.433809090909091	1	1	1	1	1	1	1	1	1	1	1
LOC413000	1383	461	NA	0.07351	0.406481818181818	1	1	1	1	1	1	1	1	1	1	1
LOC413001	2373	791	NA	0.07968	0.359272727272727	1	1	1	1	1	1.73317580421768e-09	1	1	6.57996312516067e-13	1	1
LOC413005	954	318	NA	0.06073	0.497136363636364	1	1	1	1	1	1	1	1	7.1271686236259e-25	1	1
LOC413006	1065	355	NA	0.01718	0.411281818181818	1	1	1	1	1	1	1	1	1	1	1
LOC413011	1452	484	NA	0.05429	0.359509090909091	1	1	1	1	1	1	1	1	1	1	1
LOC413012	1524	508	NA	0.05772	0.396136363636364	1	1	1	1	1	1	1	1	1	1	1
LOC413014	327	109	NA	0.2685	0.420072727272727	1	1	1	1	1	1	1	1	1	1	1
LOC413018	2448	816	NA	0.06074	0.337309090909091	1	1	1	0.0457936086712579	1	1.63319273022907e-07	1.89347945025338e-07	1	1	1	1
LOC413020	990	330	NA	0.04899	0.502563636363636	1	1	1	1	1	1	1	1	1	1	1
LOC413024	1497	499	NA	0.14179	0.487709090909091	1	1	1	1	1	1	1.75341365488564e-07	1	1	1	1
LOC413025	3285	1095	Effector	0.06704	0.483745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC413029	1839	613	NA	0.0432	0.488954545454545	1	1	1	1	1	1	1	1	1	1	1
LOC413030	906	302	NA	0.05216	0.41	1	1	1	1	1	3.36094409621891e-06	1	1	1	1	1
LOC413032	2982	994	NA	0.01558	0.446345454545455	1	1	1	1	1	0.0274493508996011	1	1	1	0.0155564773311514	1
LOC413034	2178	726	NA	0.02127	0.499127272727273	1	1	1	1	1	1	1	1	1	1	1
LOC413036	10575	3525	NA	0.06742	0.377972727272727	1	1	1	1	1	0.0981351216761576	1	1	1	1	1
LOC413040	642	214	NA	0.03959	0.560318181818182	1	1	1	1	1	1	1	1	1	1	1
LOC413043	1557	519	NA	0.22986	0.4365	1	1	1	1	1	1	1	1	1	1	1
LOC413046	2145	715	NA	0.08869	0.342563636363636	1	1	1	1	1	1	1	1	0.0136393560420709	0.370692472004348	1
LOC413052	3519	1173	NA	0.06279	0.495163636363636	1	1	1	1	1	1	1	1	1	1	1
LOC413053	990	330	NA	0.03294	0.411754545454545	1	1	1	1	1	1	1	1	1	1	1
LOC413054	3354	1118	Effector	0.0486	0.515254545454545	1	1	1	1	1	1	1	1	1	1	1
LOC413055	1797	599	NA	0.10083	0.341890909090909	1	1	1	1	1	1	1	1	1	1	1
LOC413063	2493	831	NA	0.02514	0.3772	1	1	1	1	1	1	1	1	1	1	1
LOC413064	2112	704	NA	0.05045	0.357745454545455	1	1	1	1	1	1	1	1	1	1	1
LOC413065	666	222	NA	0.09848	0.359963636363636	1	1	1	1	1	1	1	1	1	1	1
LOC413068	906	302	NA	0.05219	0.461263636363636	1	1	1	1	1	1	1	1	1	1	1
LOC413069	1620	540	NA	0.08347	0.373345454545455	1	1	1	1	1	1	1	1	1	1	1
LOC413071	2736	912	NA	0.08332	0.524681818181818	1	1	1	1	1	1	1	1	1	1	1
LOC413074	3537	1179	NA	0.06388	0.3697	1	1	1	1	1	1	1	1	1	1	1
LOC413078	966	322	NA	0.05886	0.310845454545455	1	1	1	1	1	1	1	1	1	1	1
LOC413080	1428	476	NA	0.07433	0.369809090909091	1	1	1	1	1	1	1	1	1	1	1
