GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology	SocOrigin	Class	Immune
GO:0009982	pseudouridine synthase activity	12	2	0.18	11	0.01292	0.01292	Molecular Function	Lasio	Background	0
GO:0030158	protein xylosyltransferase activity	1	1	0.01	14	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0008098	5S rRNA primary transcript binding	1	1	0.01	15	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0051392	tRNA N-acetyltransferase activity	1	1	0.01	16	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0000171	ribonuclease MRP activity	1	1	0.01	17	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fu...	1	1	0.01	18	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0004031	aldehyde oxidase activity	1	1	0.01	19	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)im...	1	1	0.01	20	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:1990883	rRNA cytidine N-acetyltransferase activi...	1	1	0.01	21	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0016623	oxidoreductase activity, acting on the a...	1	1	0.01	22	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0035252	UDP-xylosyltransferase activity	1	1	0.01	23	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0004732	pyridoxal oxidase activity	1	1	0.01	24	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0047372	acylglycerol lipase activity	1	1	0.01	25	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0008478	pyridoxal kinase activity	1	1	0.01	26	0.01473	0.01473	Molecular Function	Lasio	Background	0
GO:0005546	phosphatidylinositol-4,5-bisphosphate bi...	15	2	0.22	28	0.01997	0.01997	Molecular Function	Lasio	Background	0
GO:0140030	modification-dependent protein binding	41	3	0.6	30	0.02224	0.02224	Molecular Function	Lasio	Background	0
GO:0061630	ubiquitin protein ligase activity	191	7	2.81	31	0.02295	0.02295	Molecular Function	Lasio	Background	0
GO:0061659	ubiquitin-like protein ligase activity	194	7	2.86	32	0.02473	0.02473	Molecular Function	Lasio	Background	0
GO:0004653	polypeptide N-acetylgalactosaminyltransf...	18	2	0.27	33	0.02828	0.02828	Molecular Function	Lasio	Background	0
GO:0016427	tRNA (cytosine) methyltransferase activi...	2	1	0.03	34	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0008093	cytoskeletal anchor activity	2	1	0.03	35	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0071164	RNA trimethylguanosine synthase activity	2	1	0.03	36	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0004087	carbamoyl-phosphate synthase (ammonia) a...	2	1	0.03	37	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0004088	carbamoyl-phosphate synthase (glutamine-...	2	1	0.03	38	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0004070	aspartate carbamoyltransferase activity	2	1	0.03	39	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0004151	dihydroorotase activity	2	1	0.03	40	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0000979	RNA polymerase II core promoter sequence...	2	1	0.03	41	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0002046	opsin binding	2	1	0.03	42	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0001046	core promoter sequence-specific DNA bind...	2	1	0.03	43	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:1990247	N6-methyladenosine-containing RNA bindin...	2	1	0.03	44	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0016743	carboxyl- or carbamoyltransferase activi...	2	1	0.03	45	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:0070406	glutamine binding	2	1	0.03	46	0.02925	0.02925	Molecular Function	Lasio	Background	0
GO:1902936	phosphatidylinositol bisphosphate bindin...	19	2	0.28	47	0.03131	0.03131	Molecular Function	Lasio	Background	0
GO:0003887	DNA-directed DNA polymerase activity	19	2	0.28	48	0.03131	0.03131	Molecular Function	Lasio	Background	0
GO:0034061	DNA polymerase activity	19	2	0.28	49	0.03131	0.03131	Molecular Function	Lasio	Background	0
GO:0004890	GABA-A receptor activity	20	2	0.29	50	0.03445	0.03445	Molecular Function	Lasio	Background	0
GO:0016866	intramolecular transferase activity	20	2	0.29	51	0.03445	0.03445	Molecular Function	Lasio	Background	0
GO:0008097	5S rRNA binding	3	1	0.04	53	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0004326	tetrahydrofolylpolyglutamate synthase ac...	3	1	0.04	54	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0071209	U7 snRNA binding	3	1	0.04	55	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0004020	adenylylsulfate kinase activity	3	1	0.04	56	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0003810	protein-glutamine gamma-glutamyltransfer...	3	1	0.04	57	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0008184	glycogen phosphorylase activity	3	1	0.04	58	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0070492	oligosaccharide binding	3	1	0.04	59	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0003918	DNA topoisomerase type II (double strand...	3	1	0.04	60	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0005007	fibroblast growth factor-activated recep...	3	1	0.04	61	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0042285	xylosyltransferase activity	3	1	0.04	62	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0004526	ribonuclease P activity	3	1	0.04	63	0.04355	0.04355	Molecular Function	Lasio	Background	0
GO:0031593	polyubiquitin modification-dependent pro...	24	2	0.35	65	0.04818	0.04818	Molecular Function	Lasio	Background	0
GO:0022824	transmitter-gated ion channel activity	93	4	1.37	66	0.04838	0.04838	Molecular Function	Lasio	Background	0
GO:0005587	collagen type IV trimer	2	2	0.03	4	0.00021	0.00021	Cellular Component	Lasio	Background	0
GO:0005634	nucleus	4059	80	59.51	6	0.00168	0.00094	Cellular Component	Lasio	Background	0
GO:0031616	spindle pole centrosome	7	2	0.1	7	0.00428	0.00428	Cellular Component	Lasio	Background	0
GO:0140513	nuclear protein-containing complex	1138	28	16.68	8	0.01221	0.00445	Cellular Component	Lasio	Background	0
GO:0044613	nuclear pore central transport channel	9	2	0.13	9	0.00719	0.00719	Cellular Component	Lasio	Background	0
GO:0071141	SMAD protein complex	1	1	0.01	12	0.01466	0.01466	Cellular Component	Lasio	Background	0
GO:0097467	type III terminal bouton	1	1	0.01	13	0.01466	0.01466	Cellular Component	Lasio	Background	0
GO:0010009	cytoplasmic side of endosome membrane	1	1	0.01	14	0.01466	0.01466	Cellular Component	Lasio	Background	0
GO:0016035	zeta DNA polymerase complex	1	1	0.01	15	0.01466	0.01466	Cellular Component	Lasio	Background	0
GO:0031045	dense core granule	1	1	0.01	16	0.01466	0.01466	Cellular Component	Lasio	Background	0
GO:0099572	postsynaptic specialization	66	4	0.97	17	0.01591	0.01591	Cellular Component	Lasio	Background	0
GO:0001674	female germ cell nucleus	16	2	0.23	18	0.02241	0.02241	Cellular Component	Lasio	Background	0
GO:0048476	Holliday junction resolvase complex	2	1	0.03	20	0.02911	0.02911	Cellular Component	Lasio	Background	0
GO:1905347	endodeoxyribonuclease complex	2	1	0.03	21	0.02911	0.02911	Cellular Component	Lasio	Background	0
GO:0032044	DSIF complex	2	1	0.03	22	0.02911	0.02911	Cellular Component	Lasio	Background	0
GO:0042575	DNA polymerase complex	19	2	0.28	23	0.03104	0.03104	Cellular Component	Lasio	Background	0
GO:0043073	germ cell nucleus	19	2	0.28	24	0.03104	0.03104	Cellular Component	Lasio	Background	0
GO:0005732	sno(s)RNA-containing ribonucleoprotein c...	21	2	0.31	25	0.0374	0.0374	Cellular Component	Lasio	Background	0
GO:0071204	histone pre-mRNA 3'end processing comple...	3	1	0.04	27	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0005722	beta-heterochromatin	3	1	0.04	28	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0097524	sperm plasma membrane	3	1	0.04	29	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0005683	U7 snRNP	3	1	0.04	30	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0016533	protein kinase 5 complex	3	1	0.04	31	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0044322	endoplasmic reticulum quality control co...	3	1	0.04	32	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0036513	Derlin-1 retrotranslocation complex	3	1	0.04	33	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0044615	nuclear pore nuclear basket	3	1	0.04	34	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0000835	ER ubiquitin ligase complex	3	1	0.04	35	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0000836	Hrd1p ubiquitin ligase complex	3	1	0.04	36	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0032433	filopodium tip	3	1	0.04	37	0.04334	0.04334	Cellular Component	Lasio	Background	0
GO:0030427	site of polarized growth	93	4	1.36	38	0.04772	0.04772	Cellular Component	Lasio	Background	0
GO:0048583	regulation of response to stimulus	2229	7	1.57	1	0.01177	0.00018	Biological Process	Lasio	Canon Immune	0
GO:0048803	imaginal disc-derived male genitalia mor...	44	2	0.03	3	0.00042	0.00042	Biological Process	Lasio	Canon Immune	0
GO:0007165	signal transduction	3596	8	2.54	5	0.01203	0.00046	Biological Process	Lasio	Canon Immune	0
GO:0032270	positive regulation of cellular protein ...	589	4	0.42	6	0.02001	0.00051	Biological Process	Lasio	Canon Immune	0
GO:0051247	positive regulation of protein metabolic...	606	4	0.43	8	0.02166	0.00057	Biological Process	Lasio	Canon Immune	0
GO:0009966	regulation of signal transduction	1897	6	1.34	11	0.04652	0.00074	Biological Process	Lasio	Canon Immune	0
GO:0043085	positive regulation of catalytic activit...	699	4	0.49	14	0.03167	0.00097	Biological Process	Lasio	Canon Immune	0
GO:0044093	positive regulation of molecular functio...	763	4	0.54	18	0.03947	0.00135	Biological Process	Lasio	Canon Immune	0
GO:0051716	cellular response to stimulus	4210	8	2.97	20	0.02484	0.00147	Biological Process	Lasio	Canon Immune	0
GO:0048085	adult chitin-containing cuticle pigmenta...	89	2	0.06	24	0.0017	0.0017	Biological Process	Lasio	Canon Immune	0
GO:0023052	signaling	4341	8	3.06	25	0.02852	0.00184	Biological Process	Lasio	Canon Immune	0
GO:0007154	cell communication	4450	8	3.14	30	0.03187	0.00221	Biological Process	Lasio	Canon Immune	0
GO:0051173	positive regulation of nitrogen compound...	1625	5	1.15	35	0.0405	0.00302	Biological Process	Lasio	Canon Immune	0
GO:0042981	regulation of apoptotic process	443	3	0.31	36	0.02973	0.00309	Biological Process	Lasio	Canon Immune	1
GO:0045746	negative regulation of Notch signaling p...	127	2	0.09	39	0.00342	0.00342	Biological Process	Lasio	Canon Immune	0
GO:1904515	positive regulation of TORC2 signaling	5	1	0	40	0.00352	0.00352	Biological Process	Lasio	Canon Immune	0
GO:1902350	cellular response to chloroquine	5	1	0	42	0.00352	0.00352	Biological Process	Lasio	Canon Immune	0
GO:0045849	negative regulation of nurse cell apopto...	5	1	0	43	0.00352	0.00352	Biological Process	Lasio	Canon Immune	0
GO:0031325	positive regulation of cellular metaboli...	1686	5	1.19	45	0.04512	0.00356	Biological Process	Lasio	Canon Immune	0
GO:0010604	positive regulation of macromolecule met...	1712	5	1.21	49	0.04717	0.00381	Biological Process	Lasio	Canon Immune	0
GO:1905880	negative regulation of oogenesis	6	1	0	51	0.00423	0.00423	Biological Process	Lasio	Canon Immune	0
GO:0090382	phagosome maturation	6	1	0	52	0.00423	0.00423	Biological Process	Lasio	Canon Immune	1
GO:0043067	regulation of programmed cell death	530	3	0.37	54	0.04151	0.00513	Biological Process	Lasio	Canon Immune	0
GO:0051898	negative regulation of protein kinase B ...	9	1	0.01	56	0.00633	0.00633	Biological Process	Lasio	Canon Immune	0
GO:0006915	apoptotic process	572	3	0.4	57	0.04776	0.00634	Biological Process	Lasio	Canon Immune	1
GO:0042307	positive regulation of protein import in...	10	1	0.01	60	0.00704	0.00704	Biological Process	Lasio	Canon Immune	0
GO:0045860	positive regulation of protein kinase ac...	193	2	0.14	63	0.00773	0.00773	Biological Process	Lasio	Canon Immune	0
GO:0006123	mitochondrial electron transport, cytoch...	11	1	0.01	64	0.00774	0.00774	Biological Process	Lasio	Canon Immune	0
GO:0016242	negative regulation of macroautophagy	14	1	0.01	73	0.00984	0.00984	Biological Process	Lasio	Canon Immune	0
GO:0048802	notum morphogenesis	14	1	0.01	74	0.00984	0.00984	Biological Process	Lasio	Canon Immune	0
GO:0008285	negative regulation of cell population p...	225	2	0.16	75	0.01038	0.01038	Biological Process	Lasio	Canon Immune	0
GO:0048082	regulation of adult chitin-containing cu...	15	1	0.01	76	0.01054	0.01054	Biological Process	Lasio	Canon Immune	0
GO:0006964	positive regulation of biosynthetic proc...	15	1	0.01	77	0.01054	0.01054	Biological Process	Lasio	Canon Immune	1
GO:0071236	cellular response to antibiotic	18	1	0.01	85	0.01263	0.01263	Biological Process	Lasio	Canon Immune	0
GO:0007564	regulation of chitin-based cuticle tanni...	19	1	0.01	88	0.01333	0.01333	Biological Process	Lasio	Canon Immune	0
GO:0002812	biosynthetic process of antibacterial pe...	20	1	0.01	92	0.01403	0.01403	Biological Process	Lasio	Canon Immune	1
GO:0002813	regulation of biosynthetic process of an...	20	1	0.01	93	0.01403	0.01403	Biological Process	Lasio	Canon Immune	0
GO:0042632	cholesterol homeostasis	21	1	0.01	97	0.01472	0.01472	Biological Process	Lasio	Canon Immune	0
GO:0050691	regulation of defense response to virus ...	22	1	0.02	99	0.01542	0.01542	Biological Process	Lasio	Canon Immune	1
GO:0006122	mitochondrial electron transport, ubiqui...	22	1	0.02	100	0.01542	0.01542	Biological Process	Lasio	Canon Immune	0
GO:0035493	SNARE complex assembly	22	1	0.02	101	0.01542	0.01542	Biological Process	Lasio	Canon Immune	0
GO:0055092	sterol homeostasis	22	1	0.02	102	0.01542	0.01542	Biological Process	Lasio	Canon Immune	0
GO:0002230	positive regulation of defense response ...	22	1	0.02	103	0.01542	0.01542	Biological Process	Lasio	Canon Immune	1
GO:0048079	regulation of cuticle pigmentation	23	1	0.02	107	0.01612	0.01612	Biological Process	Lasio	Canon Immune	0
GO:0061057	peptidoglycan recognition protein signal...	27	1	0.02	112	0.01889	0.01889	Biological Process	Lasio	Canon Immune	1
GO:0043280	positive regulation of cysteine-type end...	31	1	0.02	118	0.02167	0.02167	Biological Process	Lasio	Canon Immune	1
GO:0006963	positive regulation of antibacterial pep...	32	1	0.02	121	0.02236	0.02236	Biological Process	Lasio	Canon Immune	1
GO:0007394	dorsal closure, elongation of leading ed...	32	1	0.02	122	0.02236	0.02236	Biological Process	Lasio	Canon Immune	0
GO:1900426	positive regulation of defense response ...	32	1	0.02	123	0.02236	0.02236	Biological Process	Lasio	Canon Immune	1
GO:0002803	positive regulation of antibacterial pep...	32	1	0.02	124	0.02236	0.02236	Biological Process	Lasio	Canon Immune	1
GO:0031667	response to nutrient levels	339	2	0.24	125	0.02261	0.02261	Biological Process	Lasio	Canon Immune	0
GO:0030308	negative regulation of cell growth	33	1	0.02	126	0.02305	0.02305	Biological Process	Lasio	Canon Immune	0
GO:0009991	response to extracellular stimulus	344	2	0.24	127	0.02324	0.02324	Biological Process	Lasio	Canon Immune	0
GO:2001056	positive regulation of cysteine-type end...	35	1	0.02	130	0.02443	0.02443	Biological Process	Lasio	Canon Immune	0
GO:0050688	regulation of defense response to virus	35	1	0.02	131	0.02443	0.02443	Biological Process	Lasio	Canon Immune	1
GO:0043507	positive regulation of JUN kinase activi...	36	1	0.03	132	0.02512	0.02512	Biological Process	Lasio	Canon Immune	1
GO:0033554	cellular response to stress	986	3	0.7	135	0.02784	0.02784	Biological Process	Lasio	Canon Immune	0
GO:0002780	antibacterial peptide biosynthetic proce...	40	1	0.03	136	0.02788	0.02788	Biological Process	Lasio	Canon Immune	1
GO:0002786	regulation of antibacterial peptide prod...	40	1	0.03	137	0.02788	0.02788	Biological Process	Lasio	Canon Immune	1
GO:0002778	antibacterial peptide production	40	1	0.03	138	0.02788	0.02788	Biological Process	Lasio	Canon Immune	1
GO:1904262	negative regulation of TORC1 signaling	40	1	0.03	139	0.02788	0.02788	Biological Process	Lasio	Canon Immune	0
GO:0002808	regulation of antibacterial peptide bios...	40	1	0.03	140	0.02788	0.02788	Biological Process	Lasio	Canon Immune	1
GO:0002807	positive regulation of antimicrobial pep...	42	1	0.03	143	0.02925	0.02925	Biological Process	Lasio	Canon Immune	1
GO:0048260	positive regulation of receptor-mediated...	43	1	0.03	145	0.02994	0.02994	Biological Process	Lasio	Canon Immune	0
GO:0010950	positive regulation of endopeptidase act...	43	1	0.03	146	0.02994	0.02994	Biological Process	Lasio	Canon Immune	0
GO:0006950	response to stress	1831	4	1.29	148	0.03061	0.03061	Biological Process	Lasio	Canon Immune	0
GO:0016360	sensory organ precursor cell fate determ...	45	1	0.03	149	0.03131	0.03131	Biological Process	Lasio	Canon Immune	0
GO:0060582	cell fate determination involved in patt...	45	1	0.03	150	0.03131	0.03131	Biological Process	Lasio	Canon Immune	0
GO:0048070	regulation of developmental pigmentation	46	1	0.03	152	0.032	0.032	Biological Process	Lasio	Canon Immune	0
GO:0120305	regulation of pigmentation	46	1	0.03	153	0.032	0.032	Biological Process	Lasio	Canon Immune	0
GO:0002760	positive regulation of antimicrobial hum...	46	1	0.03	154	0.032	0.032	Biological Process	Lasio	Canon Immune	1
GO:0002699	positive regulation of immune effector p...	46	1	0.03	155	0.032	0.032	Biological Process	Lasio	Canon Immune	1
GO:0002702	positive regulation of production of mol...	46	1	0.03	156	0.032	0.032	Biological Process	Lasio	Canon Immune	1
GO:0002225	positive regulation of antimicrobial pep...	46	1	0.03	157	0.032	0.032	Biological Process	Lasio	Canon Immune	1
GO:0002922	positive regulation of humoral immune re...	46	1	0.03	158	0.032	0.032	Biological Process	Lasio	Canon Immune	1
GO:0090101	negative regulation of transmembrane rec...	47	1	0.03	161	0.03268	0.03268	Biological Process	Lasio	Canon Immune	0
GO:0008052	sensory organ boundary specification	48	1	0.03	162	0.03337	0.03337	Biological Process	Lasio	Canon Immune	0
